;name;grade;stars;prices;address;gps;start_date;end_date;link
3917;Hôtel Avama Prony;8,4;3;498;17e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/prony.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=622&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583926&all_sr_blocks=5956702_344006302_0_2_0%2C5956702_344006302_0_2_0&highlighted_blocks=5956702_344006302_0_2_0%2C5956702_344006302_0_2_0&matching_block_id=5956702_344006302_0_2_0&sr_pri_blocks=5956702_344006302_0_2_0__24876%2C5956702_344006302_0_2_0__24876&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
3918;Hotel London;7,7;3;618;9e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/london.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=623&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583926&all_sr_blocks=238369306_333067093_2_2_0%2C238369306_333067093_2_2_0&highlighted_blocks=238369306_333067093_2_2_0%2C238369306_333067093_2_2_0&matching_block_id=238369306_333067093_2_2_0&sr_pri_blocks=238369306_333067093_2_2_0__30876%2C238369306_333067093_2_2_0__30876&from=searchresults#hotelTmpl
3919;Hotel Elysees Opera;8,3;3;280;8e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/america.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=624&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583926&all_sr_blocks=5004704_100812603_0_42_0%2C5004704_100812603_0_42_0&highlighted_blocks=5004704_100812603_0_42_0%2C5004704_100812603_0_42_0&matching_block_id=5004704_100812603_0_42_0&sr_pri_blocks=5004704_100812603_0_42_0__13992%2C5004704_100812603_0_42_0__13992&from=searchresults#hotelTmpl
3920;Hotel Royal Saint Honore Paris Louvre;8,6;4;510;1er arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/royalsainthonore.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=625&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583926&all_sr_blocks=5114413_88550562_2_2_0%2C5114413_88550562_2_2_0&highlighted_blocks=5114413_88550562_2_2_0%2C5114413_88550562_2_2_0&matching_block_id=5114413_88550562_2_2_0&sr_pri_blocks=5114413_88550562_2_2_0__25476%2C5114413_88550562_2_2_0__25476&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
3921;name;grade;stars;prices;address;gps;start_date;end_date;link
3922;Novotel Suites Paris Montreuil Vincennes;7,8;4.0;249;20e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/suitehotel-paris-porte-de-montreuil.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=626&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=5706401_94275123_2_2_0%2C5706401_94275123_2_2_0&highlighted_blocks=5706401_94275123_2_2_0%2C5706401_94275123_2_2_0&matching_block_id=5706401_94275123_2_2_0&sr_pri_blocks=5706401_94275123_2_2_0__12468%2C5706401_94275123_2_2_0__12468&from=searchresults#hotelTmpl
3923;La suite heart of le Marais - quartier des enfants rouges;7,7;;253;3e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/paris-boutik-suite-quot-la-librairie-du-marais-quot.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=627&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=199191201_237289193_0_0_0&highlighted_blocks=199191201_237289193_0_0_0&matching_block_id=199191201_237289193_0_0_0&sr_pri_blocks=199191201_237289193_0_0_0__25300&from=searchresults#hotelTmpl
3924;Crystal Hotel;8,3;3.0;366;6e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/hotelcrystal2.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=628&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=104744_91101626_0_2_0%2C104744_91101626_0_2_0&highlighted_blocks=104744_91101626_0_2_0%2C104744_91101626_0_2_0&matching_block_id=104744_91101626_0_2_0&sr_pri_blocks=104744_91101626_0_2_0__18276%2C104744_91101626_0_2_0__18276&from=searchresults#hotelTmpl
3925;Hotel OFF Paris Seine;8,5;4.0;547;13e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/off-paris-seine.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=629&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=184161302_256473766_2_2_0%2C184161302_256473766_2_2_0&highlighted_blocks=184161302_256473766_2_2_0%2C184161302_256473766_2_2_0&matching_block_id=184161302_256473766_2_2_0&sr_pri_blocks=184161302_256473766_2_2_0__27351%2C184161302_256473766_2_2_0__27351&from=searchresults#hotelTmpl
3926;Hôtel Le Milie Rose;9,2;4.0;293;10e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/le-milie-rose.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=630&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=721466301_309294965_2_2_0%2C721466301_309294965_2_2_0&highlighted_blocks=721466301_309294965_2_2_0%2C721466301_309294965_2_2_0&matching_block_id=721466301_309294965_2_2_0&sr_pri_blocks=721466301_309294965_2_2_0__14652%2C721466301_309294965_2_2_0__14652&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
3927;Hôtel des Grands Hommes;8,8;3.0;402;5e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/dupantheon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=631&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=5068309_91902323_0_2_0%2C5068302_91902323_0_2_0&highlighted_blocks=5068309_91902323_0_2_0%2C5068302_91902323_0_2_0&matching_block_id=5068309_91902323_0_2_0&sr_pri_blocks=5068309_91902323_0_2_0__23876%2C5068302_91902323_0_2_0__16276&from=searchresults#hotelTmpl
3928;Hôtel Parisianer;8,9;4.0;424;12e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/parisianer.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=632&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=466967001_344475443_0_2_0%2C466967001_344475443_0_2_0&highlighted_blocks=466967001_344475443_0_2_0%2C466967001_344475443_0_2_0&matching_block_id=466967001_344475443_0_2_0&sr_pri_blocks=466967001_344475443_0_2_0__21176%2C466967001_344475443_0_2_0__21176&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
3929;Hotel Monceau Wagram;7,2;4.0;622;17e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/monceauwagram.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=633&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=5104616_279745981_0_2_0%2C5104616_279745981_0_2_0&highlighted_blocks=5104616_279745981_0_2_0%2C5104616_279745981_0_2_0&matching_block_id=5104616_279745981_0_2_0&sr_pri_blocks=5104616_279745981_0_2_0__31076%2C5104616_279745981_0_2_0__31076&from=searchresults#hotelTmpl
3930;Alizé Grenelle Tour Eiffel;8,0;3.0;239;15e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/alize-grenelle-tour-eiffel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=634&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=5336907_99522947_0_2_0%2C5336907_99522947_0_2_0&highlighted_blocks=5336907_99522947_0_2_0%2C5336907_99522947_0_2_0&matching_block_id=5336907_99522947_0_2_0&sr_pri_blocks=5336907_99522947_0_2_0__11968%2C5336907_99522947_0_2_0__11968&from=searchresults#hotelTmpl
3931;Le Citizen Hotel;8,8;3.0;418;10e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/le-citizen.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=635&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=27370601_337718014_0_0_0%2C27370601_337718014_0_0_0&highlighted_blocks=27370601_337718014_0_0_0%2C27370601_337718014_0_0_0&matching_block_id=27370601_337718014_0_0_0&sr_pri_blocks=27370601_337718014_0_0_0__20900%2C27370601_337718014_0_0_0__20900&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
3932;Apostrophe Hôtel;8,1;3.0;405;6e arr., Paris;;08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/apostrophe.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=636&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=2599301_255228569_0_42_0%2C2599301_255228569_0_42_0&highlighted_blocks=2599301_255228569_0_42_0%2C2599301_255228569_0_42_0&matching_block_id=2599301_255228569_0_42_0&sr_pri_blocks=2599301_255228569_0_42_0__20266%2C2599301_255228569_0_42_0__20266&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
3933;Le Mathurin Hotel & Spa;8,5;4.0;432;8e arr., Paris;[6.1337777, 1.2259398];08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/hotel-le-mathurin.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=637&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=93279_265832947_0_2_0%2C93279_265832947_0_2_0&highlighted_blocks=93279_265832947_0_2_0%2C93279_265832947_0_2_0&matching_block_id=93279_265832947_0_2_0&sr_pri_blocks=93279_265832947_0_2_0__21576%2C93279_265832947_0_2_0__21576&from=searchresults#hotelTmpl
3934;ZE Hotel;8,2;4.0;286;9e arr., Paris;[6.1337777, 1.2259398];08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/hoteldelatourdauvergne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=638&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=9412_91912425_0_2_0%2C9412_91912425_0_2_0&highlighted_blocks=9412_91912425_0_2_0%2C9412_91912425_0_2_0&matching_block_id=9412_91912425_0_2_0&sr_pri_blocks=9412_91912425_0_2_0__14284%2C9412_91912425_0_2_0__14284&from=searchresults#hotelTmpl
3935;Excelsior Opera;8,5;3.0;370;9e arr., Paris;[6.1337777, 1.2259398];08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/excelsior-opera.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=639&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=5476404_89026169_3_0_0%2C5476401_89026169_1_0_0&highlighted_blocks=5476404_89026169_3_0_0%2C5476401_89026169_1_0_0&matching_block_id=5476404_89026169_3_0_0&sr_pri_blocks=5476404_89026169_3_0_0__21064%2C5476401_89026169_1_0_0__15920&from=searchresults#hotelTmpl
3936;Beaugrenelle St-Charles Tour Eiffel;8,1;3.0;239;15e arr., Paris;[6.1337777, 1.2259398];08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/beaugrenelle-saint-charles.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=640&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=5336807_93699677_0_2_0%2C5336807_93699677_0_2_0&highlighted_blocks=5336807_93699677_0_2_0%2C5336807_93699677_0_2_0&matching_block_id=5336807_93699677_0_2_0&sr_pri_blocks=5336807_93699677_0_2_0__11968%2C5336807_93699677_0_2_0__11968&from=searchresults#hotelTmpl
3937;Le Parisis - Paris Tour Eiffel;8,7;4.0;414;15e arr., Paris;[6.1337777, 1.2259398];08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/ramada-paris-toureiffel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=641&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=5351318_93699705_0_2_0%2C5351318_93699705_0_2_0&highlighted_blocks=5351318_93699705_0_2_0%2C5351318_93699705_0_2_0&matching_block_id=5351318_93699705_0_2_0&sr_pri_blocks=5351318_93699705_0_2_0__20676%2C5351318_93699705_0_2_0__20676&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
3938;Hôtel Duc De St-Simon;9,0;4.0;692;7e arr., Paris;[6.1337777, 1.2259398];08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/duc-de-st-simon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=642&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=4756101_285038191_0_2_0%2C4756102_285038191_0_2_0&highlighted_blocks=4756101_285038191_0_2_0%2C4756102_285038191_0_2_0&matching_block_id=4756101_285038191_0_2_0&sr_pri_blocks=4756101_285038191_0_2_0__30076%2C4756102_285038191_0_2_0__39076&from=searchresults#hotelTmpl
3939;Hotel Little Regina;7,8;2.0;201;10e arr., Paris;[6.1337777, 1.2259398];08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/little-regina.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=643&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=5482202_330482870_1_2_0%2C5482202_330482870_1_2_0&highlighted_blocks=5482202_330482870_1_2_0%2C5482202_330482870_1_2_0&matching_block_id=5482202_330482870_1_2_0&sr_pri_blocks=5482202_330482870_1_2_0__10049%2C5482202_330482870_1_2_0__10049&from=searchresults#hotelTmpl
3940;Hôtel Sunny;7,8;2.0;272;5e arr., Paris;[6.1868309, 1.1883102];08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/sunny.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=644&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=29237411_92229029_0_2_0%2C29237411_92229029_0_2_0&highlighted_blocks=29237411_92229029_0_2_0%2C29237411_92229029_0_2_0&matching_block_id=29237411_92229029_0_2_0&sr_pri_blocks=29237411_92229029_0_2_0__13598%2C29237411_92229029_0_2_0__13598&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
3941;Gavarni;8,3;3.0;272;16e arr., Paris;[6.1337777, 1.2259398];08-11-2022;09-01-2022;https://www.booking.com/hotel/fr/gavarni.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=1b9df2d5316b43b58b1e78812c6374d7&aid=304142&ucfs=1&arphpl=1&checkin=2022-09-01&checkout=2022-09-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=645&sr_order=popularity&srpvid=0a038b3342cf00ad&srepoch=1648583952&all_sr_blocks=17396002_88921373_0_2_0%2C17396002_88921373_0_2_0&highlighted_blocks=17396002_88921373_0_2_0%2C17396002_88921373_0_2_0&matching_block_id=17396002_88921373_0_2_0&sr_pri_blocks=17396002_88921373_0_2_0__13624%2C17396002_88921373_0_2_0__13624&from=searchresults#hotelTmpl
