;name;grade;stars;prices;address;gps;date;nb_personne;link
94;Warwick Paris;4,1;4.0;368 €;5 Rue De Berri, Paris, Paris, 75008;[48.8720198, 2.3031735];11 août 2022;4;https://fr.hotels.com/ho126461/warwick-paris-formerly-hotel-warwick-champs-elysees-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318810&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212956116&sort=RECOMMENDED&top_dp=368&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=315675311&selectedRatePlan=384271445&expediaPropertyId=22410
95;Hôtel Opéra Liège;4,8;4.0;315 €;9 rue de Liege, Paris, 75009;[48.8796053, 2.3280594];11 août 2022;4;https://fr.hotels.com/ho551663/hotel-opera-liege-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318807&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=315&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=231018784&selectedRatePlan=280267255&expediaPropertyId=12508516
96;Hotel De Fleurie;4,2;3.0;306 €;32-34 Rue Grégoire de Tours, Paris, Paris, 75006;[48.8521015, 2.3374937];11 août 2022;4;https://fr.hotels.com/ho281875/hotel-de-fleurie-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318807&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952764&sort=RECOMMENDED&top_dp=306&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=210007226&selectedRatePlan=220035548&expediaPropertyId=970888
97;Le Grand Quartier;4,7;4.0;373 €;15 rue de Nancy, Paris, 75010;[48.8723226, 2.358486];11 août 2022;4;https://fr.hotels.com/ho1255552064/le-grand-quartier-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318808&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952485&sort=RECOMMENDED&top_dp=373&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=217252094&selectedRatePlan=268268905&expediaPropertyId=39204752
98;Le Meridien Etoile;3,9;4.0;351 €;81 Boulevard Gouvion Saint-cyr, Paris, Paris, 75017;[48.879540250000005, 2.2853816492180723];11 août 2022;4;https://fr.hotels.com/ho114226/le-meridien-etoile-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318807&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=351&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=217832479&selectedRatePlan=272384324&expediaPropertyId=6454
99;Hotel Bonsejour Montmartre;3,8;0.0;252 €;11 Rue Burq, Paris, Paris, 75018;[48.8861758, 2.3362193];11 août 2022;4;https://fr.hotels.com/ho319789/hotel-bonsejour-montmartre-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554318798&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=178676&sort=RECOMMENDED&top_dp=252&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201671126&selectedRatePlan=208335991&expediaPropertyId=2692721
100;Hotel London;3,7;0.0;513 €;Boulevard Des Italiens, 32, Paris, Ile-de-France, 75009;[48.8714509, 2.3353028];11 août 2022;4;https://fr.hotels.com/ho1871712/hotel-london-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339923&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952445&sort=RECOMMENDED&top_dp=513&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=316201229&selectedRatePlan=385599965&expediaPropertyId=27241
101;Le Matissia;4,8;0.0;246 €;2 Rue de Montholon, Paris, Paris, 75009;[48.8766751, 2.3485226];11 août 2022;4;https://fr.hotels.com/ho1289710144/le-matissia-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339923&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955795&sort=RECOMMENDED&top_dp=246&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=219037975&selectedRatePlan=280144533&expediaPropertyId=40272192
102;Hôtel Le Littré;4,3;4.0;408 €;9 Rue Littré, Paris, Paris, 75006;[48.8454247, 2.3240642];11 août 2022;4;https://fr.hotels.com/ho129670/hotel-le-littre-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339923&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=408&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200213255&selectedRatePlan=226001364&expediaPropertyId=1688
103;Hotel Central Saint Germain;4,0;3.0;256 €;3 Rue Champollion, Paris, Paris, 75005;[48.849804, 2.3429851];11 août 2022;4;https://fr.hotels.com/ho188746/hotel-central-saint-germain-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339925&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=256&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200886850&selectedRatePlan=204502855&expediaPropertyId=455107
104;Hôtel Londres et New York;4,2;3.0;254 €;15 place du Havre, Paris, Paris, 75008;[48.875367600000004, 2.3264002522165343];11 août 2022;4;https://fr.hotels.com/ho288513/londres-et-new-york-hotel-les-collectionneurs-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339923&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=254&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200567098&selectedRatePlan=202888982&expediaPropertyId=14832
105;Hotel Paradis;3,8;3.0;225 €;41 Rue Des Petites Ecuries, Paris, Paris, 75010;[48.8738289, 2.3499425];11 août 2022;4;https://fr.hotels.com/ho391066/hotel-paradis-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339923&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=225&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=215153860&selectedRatePlan=254254950&expediaPropertyId=6147
106;Philéas Lazare & Spa;4,4;4.0;355 €;24, rue d'Amsterdam, Paris, Paris, 75009;[48.8768769, 2.3269842];11 août 2022;4;https://fr.hotels.com/ho324858/phileas-lazare-spa-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339926&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=355&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200765721&selectedRatePlan=384523704&expediaPropertyId=1451458
107;Hotel & Spa Royal Madeleine;4,5;4.0;413 €;29, rue de l'Arcade, Paris, Paris, 75008;[48.8728889, 2.3239709];11 août 2022;4;https://fr.hotels.com/ho484534/hotel-spa-royal-madeleine-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339926&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=413&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200854843&selectedRatePlan=204330908&expediaPropertyId=9621556
108;Hôtel Le Chat Noir;4,2;4.0;296 €;68 Boulevard De Clichy, Paris, Paris, 75018;[48.8835959, 2.3340788];11 août 2022;4;https://fr.hotels.com/ho186509/hotel-le-chat-noir-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339925&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=6171591&sort=RECOMMENDED&top_dp=296&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202180821&selectedRatePlan=211175344&expediaPropertyId=1133645
109;Hôtel Parister;4,5;5.0;408 €;19 rue Saulnier, Paris, 75009;[48.8753155, 2.3443779];11 août 2022;4;https://fr.hotels.com/ho617591008/hotel-parister-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339925&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953989&sort=RECOMMENDED&top_dp=408&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202089976&selectedRatePlan=210730611&expediaPropertyId=19268469
110;Les Jardins du Luxembourg;4,1;4.0;303 €;5, Impasse Royer Collard, Paris, Paris, 75005;[48.8455771, 2.3408937];11 août 2022;4;https://fr.hotels.com/ho282331/les-jardins-du-luxembourg-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339926&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212958458&sort=RECOMMENDED&top_dp=303&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=214943045&selectedRatePlan=383756372&expediaPropertyId=53530
111;Hôtel du Rond-Point des Champs-Élysées;4,7;4.0;512 €;10 Rue De Ponthieu, Paris, 75008;[48.8703839, 2.3106745];11 août 2022;4;https://fr.hotels.com/ho374131/hotel-du-rond-point-des-champs-elysees-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339925&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212956116&sort=RECOMMENDED&top_dp=512&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=216631672&selectedRatePlan=381676981&expediaPropertyId=4274800
112;Helzear Champs Elysées Suites;3,9;4.0;255 €;49 avenue Marceau, Paris, Paris, 75116;[48.8691745, 2.2982565];11 août 2022;4;https://fr.hotels.com/ho439032/helzear-champs-elysees-suites-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339925&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953651&sort=RECOMMENDED&top_dp=255&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200334818&selectedRatePlan=202682477&expediaPropertyId=6468130
113;Folkestone Opéra;4,3;3.0;323 €;9 Rue Castellane, Paris, Paris, 75008;[48.8722043, 2.3250526];11 août 2022;4;https://fr.hotels.com/ho546824/folkestone-opera-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339925&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=323&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=229873833&selectedRatePlan=272416910&expediaPropertyId=16973
114;Hotel Saint André des Arts;4,9;4.0;416 €;66 Rue Saint-André des Arts, Paris, 75006;[48.8536222, 2.3390655];11 août 2022;4;https://fr.hotels.com/ho1630194784/hotel-saint-andre-des-arts-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339924&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953246&sort=RECOMMENDED&top_dp=416&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=232837603&selectedRatePlan=292351916&expediaPropertyId=50912337
115;Hotel Claude Bernard Saint Germain;3,9;3.0;219 €;43 Rue Des Ecoles, Paris, Paris, 75005;[48.8489711, 2.3468259];11 août 2022;4;https://fr.hotels.com/ho119976/hotel-claude-bernard-saint-germain-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339927&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953609&sort=RECOMMENDED&top_dp=219&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200317981&selectedRatePlan=206971683&expediaPropertyId=53507
116;Hotel Queen Mary Paris;4,1;3.0;327 €;9 Rue de Greffulhe, Paris, Paris, 75008;[48.8730385, 2.325226];11 août 2022;4;https://fr.hotels.com/ho282435/hotel-queen-mary-paris-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339924&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=327&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201374403&selectedRatePlan=206778076&expediaPropertyId=522821
117;Grand Hotel Dechampaigne;4,1;3.0;255 €;17 Rue Jean Lantier, Paris, Paris, 75001;[48.8588241, 2.3452458];11 août 2022;4;https://fr.hotels.com/ho282282/grand-hotel-dechampaigne-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339928&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955788&sort=RECOMMENDED&top_dp=255&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200588825&selectedRatePlan=202930125&expediaPropertyId=19884
118;Hyatt Paris Madeleine;4,4;5.0;453 €;24 Boulevard Malesherbes, Paris, Paris, 75008;[48.8710378, 2.322966];11 août 2022;4;https://fr.hotels.com/ho132228/hyatt-paris-madeleine-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339927&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=453&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202065699&selectedRatePlan=236169826&expediaPropertyId=81702
119;Maxim Quartier Latin;3,9;3.0;335 €;28 Rue Censier, Paris, Paris, 75005;[48.8402898, 2.352049];11 août 2022;4;https://fr.hotels.com/ho282971/maxim-quartier-latin-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339927&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212952743&sort=RECOMMENDED&top_dp=335&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202240363&selectedRatePlan=211461142&expediaPropertyId=10359
120;Hotel Des Nations Saint Germain;4,0;3.0;213 €;54 Rue Monge, Paris, Paris, 75005;[48.8448008, 2.3521483];11 août 2022;4;https://fr.hotels.com/ho194292/hotel-des-nations-saint-germain-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339926&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212954084&sort=RECOMMENDED&top_dp=213&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201160545&selectedRatePlan=205504492&expediaPropertyId=13770
121;Villa Luxembourg;3,6;0.0;371 €;121 Boulevard Du Montparnasse, Paris, Paris, 75006;[48.8407978, 2.3331694];11 août 2022;4;https://fr.hotels.com/ho172482/villa-luxembourg-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339926&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953062&sort=RECOMMENDED&top_dp=371&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=2471&selectedRatePlan=955994&expediaPropertyId=24667
122;Hôtel De Varenne;4,5;4.0;426 €;44 Rue de Bourgogne, Paris, Paris, 75007;[48.8569907, 2.3172527];11 août 2022;4;https://fr.hotels.com/ho358103/hotel-de-varenne-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339926&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953593&sort=RECOMMENDED&top_dp=426&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200511716&selectedRatePlan=205490981&expediaPropertyId=1542853
123;Hotel Modern'Est;3,5;2.0;193 €;91 Boulevard De Strasbourg, Paris, Paris, 75010;[48.8760199, 2.3574544];11 août 2022;4;https://fr.hotels.com/ho283045/hotel-modern-est-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339926&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953679&sort=RECOMMENDED&top_dp=193&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201756739&selectedRatePlan=208722576&expediaPropertyId=106609
124;Le Mathurin Hotel & Spa;4,4;4.0;456 €;43, rue des Mathurins, Paris, Paris, 75008;[48.87319225, 2.3239385231902623];11 août 2022;4;https://fr.hotels.com/ho222872/le-mathurin-hotel-spa-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339928&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840666&sort=RECOMMENDED&top_dp=456&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=215101870&selectedRatePlan=254009174&expediaPropertyId=7382160
125;Hôtel Palais De Chaillot;4,4;3.0;242 €;35 Avenue Raymond Poincaré, Paris, Ile de France, 75116;[48.8657443, 2.2861796];11 août 2022;4;https://fr.hotels.com/ho200662/hotel-palais-de-chaillot-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339927&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953651&sort=RECOMMENDED&top_dp=242&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=202163868&selectedRatePlan=381878422&expediaPropertyId=562022
126;Hôtel R. Kipling by Happyculture;4,0;4.0;181 €;65 Rue Blanche, Paris, Paris, 75009;[48.8820656, 2.3317006];11 août 2022;4;https://fr.hotels.com/ho204422/hotel-r-kipling-by-happyculture-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339929&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=181&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=201566595&selectedRatePlan=207893888&expediaPropertyId=863741
127;Hotel Chambiges Elysées;4,6;4.0;412 €;8 Rue Chambiges, Paris, Paris, 75008;[48.8668928, 2.3038426];11 août 2022;4;https://fr.hotels.com/ho286795/hotel-chambiges-elysees-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339929&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212953502&sort=RECOMMENDED&top_dp=412&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200354790&selectedRatePlan=202396130&expediaPropertyId=574840
128;Hôtel Villa Margaux;3,6;3.0;199 €;23 Rue Henri Monnier, Paris, Paris, 75009;[48.8801715, 2.3373994];11 août 2022;4;https://fr.hotels.com/ho129324/hotel-villa-margaux-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339929&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212957556&sort=RECOMMENDED&top_dp=199&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200251656&selectedRatePlan=204640670&expediaPropertyId=11262
129;Hôtel Palm - Astotel;4,3;3.0;247 €;30 Rue De Maubeuge, Paris, Paris, 75009;[48.8764636, 2.3410961];11 août 2022;4;https://fr.hotels.com/ho282444/hotel-palm-astotel-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339929&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248635212955795&sort=RECOMMENDED&top_dp=247&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=212701847&selectedRatePlan=238033581&expediaPropertyId=565627
130;Hotel Monceau Wagram;3,8;4.0;247 €;7 Rue Rennequin, Paris, Paris, 75017;[48.8809055, 2.2989994];11 août 2022;4;https://fr.hotels.com/ho283172/hotel-monceau-wagram-paris-france/?chkin=2022-08-11&chkout=2022-08-12&x_pwa=1&rfrr=HSR&pwa_ts=1648554339928&referrerUrl=aHR0cHM6Ly9mci5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2%3Ac9%3Ac4&regionId=179898&destination=Paris+%28et+environs%29%2C+France&destType=MARKET&neighborhoodId=553248634838840797&sort=RECOMMENDED&top_dp=247&top_cur=EUR&semdtl=&userIntent=&selectedRoomType=200257135&selectedRatePlan=234063581&expediaPropertyId=1194
